TIME;ecu.rpm;ecu.clt;c_clt2;c_clt3;c_clt4;c_oilT2;ecu.oilTemp;c_przeplyw_prawy;c_przeplyw_wymiennik
418.000;12733;79.000;70;70;78;87;102.000;172;178
418.040;12771;79.000;70;70;79;87;102.000;166;16
418.080;12881;79.000;70;70;79;87;102.000;166;16
418.120;12958;79.000;70;70;78;87;102.000;166;16
418.160;12942;79.000;70;70;78;87;102.000;178;220
418.200;13009;79.000;70;70;78;87;102.000;178;220
418.240;12733;79.000;70;70;78;86;102.000;178;220
418.280;11778;79.000;70;70;78;86;102.000;175;16
418.320;11198;79.000;71;70;78;87;102.000;175;16
418.360;10327;79.000;71;70;78;87;102.000;156;16
418.400;9973;79.000;71;70;78;87;102.000;156;16
418.440;9756;79.000;70;70;78;86;102.000;156;16
418.480;9960;79.000;70;70;78;86;102.000;135;77
418.520;9910;79.000;70;70;78;87;102.000;135;77
418.560;9894;79.000;70;70;78;87;102.000;135;8
418.600;9545;79.000;70;70;78;87;102.000;135;8
418.640;9082;79.000;70;70;78;87;102.000;135;8
418.680;8833;79.000;70;70;78;87;102.000;125;8
418.720;8990;79.000;71;70;78;87;102.000;125;8
418.760;8774;79.000;71;70;78;87;102.000;113;24
418.800;8933;79.000;71;70;78;87;102.000;113;24
418.840;9068;79.000;70;70;78;87;102.000;113;24
418.880;9191;79.000;70;70;78;87;102.000;111;15
418.920;9316;79.000;70;70;78;87;102.000;111;15
418.960;9339;79.000;70;70;78;87;102.000;117;62
419.000;9052;79.000;70;70;78;87;102.000;117;62
419.040;8698;79.000;70;71;78;87;102.000;117;62
419.080;8426;79.000;70;71;78;87;102.000;117;62
419.120;8029;79.000;70;70;78;87;102.000;117;62
419.160;7262;79.000;70;70;78;87;102.000;109;7
419.200;6702;79.000;70;70;78;87;102.000;109;7
419.240;6678;79.000;70;70;78;86;102.000;109;7
419.280;6962;79.000;70;70;78;86;102.000;97;0
419.320;7220;79.000;70;71;78;87;102.000;97;0
419.360;7598;79.000;70;71;78;87;102.000;99;36
419.400;7716;79.000;70;71;78;87;102.000;99;36
419.440;7770;79.000;71;70;78;87;102.000;99;36
419.480;7614;79.000;71;70;78;87;102.000;102;5
419.520;7409;79.000;70;71;78;87;102.000;102;5
419.560;7662;79.000;70;71;78;87;102.000;99;84
419.600;7888;79.000;70;71;78;87;102.000;99;84
419.640;8377;79.000;70;71;78;86;102.000;99;84
419.680;8700;79.000;70;71;78;86;102.000;104;9
419.720;8663;79.000;70;71;78;87;102.000;104;9
419.760;8351;79.000;70;71;78;87;102.000;109;9
419.800;7970;79.000;70;71;78;87;102.000;109;9
419.840;7824;79.000;70;71;78;87;102.000;109;9
419.880;7674;79.000;70;71;78;87;102.000;102;4
419.920;7554;79.000;70;71;78;87;102.000;102;4
419.960;7453;79.000;70;71;78;87;102.000;101;4
420.000;7457;79.000;70;71;78;87;102.000;101;4
420.040;7814;79.000;70;71;78;87;102.000;101;4
420.080;8092;79.000;70;71;78;87;102.000;100;16
420.120;8615;79.000;70;71;78;87;102.000;100;16
420.160;8441;79.000;70;71;78;87;102.000;114;57
420.200;8062;79.000;70;71;78;87;102.000;114;57
420.240;7818;79.000;70;71;78;87;102.000;114;57
420.280;7812;79.000;70;71;78;87;102.000;104;13
420.320;7792;79.000;70;71;78;87;102.000;104;13
420.360;7903;79.000;70;71;78;87;102.000;104;13
420.400;8014;79.000;70;71;78;87;102.000;106;136
420.440;8210;79.000;70;71;78;87;102.000;106;136
420.480;8426;79.000;70;71;78;87;102.000;107;29
420.520;8731;79.000;70;71;78;87;102.000;107;29
420.560;8789;79.000;70;71;79;87;102.000;107;29
420.600;8759;79.000;70;71;79;87;102.000;116;56
420.640;8904;79.000;70;71;78;87;102.000;116;56
420.680;9093;79.000;70;71;78;87;102.000;114;56
420.720;9233;79.000;70;71;78;87;102.000;114;56
420.760;9066;79.000;70;71;78;87;102.000;114;56
420.800;8608;79.000;70;71;78;87;102.000;131;136
420.840;8285;79.000;70;71;79;87;102.000;131;136
420.880;8640;79.000;70;71;79;87;102.000;104;29
420.920;9093;79.000;70;71;79;87;102.000;104;29
420.960;9743;79.000;70;71;79;87;102.000;104;29
421.000;10316;79.000;70;71;79;87;102.000;123;114
421.040;10327;79.000;70;71;79;87;102.000;123;114
421.080;9986;79.000;70;71;79;87;102.000;138;175
421.120;9845;79.000;70;71;79;87;102.000;138;175
421.160;10235;79.000;70;71;79;87;102.000;138;175
421.200;10585;79.000;70;71;79;87;102.000;140;128
421.240;10630;79.000;70;71;79;87;102.000;140;128
421.280;10544;79.000;70;71;79;87;102.000;142;16
421.320;10319;79.000;70;71;79;87;102.000;142;16
421.360;10351;79.000;70;71;79;87;102.000;142;16
421.400;10530;79.000;70;71;79;87;102.000;142;128
421.440;10760;79.000;70;71;79;87;102.000;142;128
421.480;10702;79.000;70;71;79;87;102.000;149;136
421.520;10718;79.000;70;71;79;87;102.000;149;136
421.560;10795;79.000;71;71;79;87;102.000;149;136
421.600;10984;79.000;71;71;79;87;102.000;149;144
421.640;11041;79.000;70;71;79;87;102.000;149;144
421.680;11090;79.000;70;71;79;87;102.000;156;196
421.720;11198;79.000;70;71;79;87;102.000;156;196
421.760;11194;79.000;70;71;79;87;102.000;156;196
421.800;11194;79.000;70;71;79;87;102.000;156;185
421.840;11094;79.000;70;71;79;87;102.000;156;185
421.880;11240;79.000;70;71;79;87;102.000;153;136
421.920;11411;79.000;70;71;79;87;102.000;153;136
421.960;11732;79.000;70;71;79;87;102.000;153;136
422.000;11797;79.000;70;71;79;87;102.000;163;131
422.040;11848;79.000;70;71;79;87;102.000;163;131
422.080;11971;79.000;70;71;79;87;102.000;166;50
422.120;11985;79.000;70;71;79;87;102.000;166;50
422.160;12062;79.000;70;71;79;87;102.000;166;50
422.200;12087;79.000;70;71;79;87;102.000;169;129
422.240;12082;79.000;70;71;79;87;102.000;169;129
422.280;12077;80.000;70;71;79;87;102.000;169;129
422.320;12067;79.000;70;71;79;87;102.000;169;204
422.360;12310;79.000;70;71;79;87;102.000;169;204
422.400;12610;80.000;70;71;79;87;102.000;172;212
422.440;12765;79.000;70;71;79;87;102.000;172;212
422.480;12738;79.000;70;71;79;87;102.000;172;212
422.520;12825;79.000;70;71;79;87;102.000;185;178
422.560;12998;79.000;70;71;79;87;102.000;185;178
422.600;12077;79.000;70;71;79;87;102.000;181;220
422.640;11380;79.000;70;71;79;87;102.000;181;220
422.680;10341;79.000;70;71;79;87;102.000;181;220
422.720;9351;79.000;70;71;79;87;102.000;151;220
422.760;10634;80.000;70;71;79;87;102.000;151;220
422.800;10533;79.000;70;71;79;87;102.000;136;114
422.840;10036;79.000;70;71;79;87;102.000;136;114
422.880;10124;79.000;70;71;79;87;102.000;136;114
422.920;10277;79.000;70;71;79;87;102.000;136;16
422.960;10377;79.000;70;71;79;87;102.000;136;16
423.000;10515;79.000;70;71;79;87;102.000;144;128
423.040;10559;79.000;70;71;79;87;102.000;144;128
423.080;10741;79.000;70;71;79;87;102.000;144;128
423.120;10897;79.000;70;71;79;87;102.000;156;88
423.160;10948;79.000;71;71;79;87;102.000;156;88
423.200;11045;79.000;71;71;79;87;102.000;151;16
423.240;11070;79.000;70;70;79;87;102.000;151;16
423.280;10873;79.000;70;70;79;87;102.000;151;16
423.320;10897;79.000;70;70;79;87;102.000;144;91
423.360;10183;79.000;70;71;79;87;102.000;144;91
423.400;10000;79.000;70;71;79;87;102.000;140;178
423.440;10179;79.000;70;71;79;87;102.000;140;178
423.480;10355;79.000;70;71;79;87;102.000;140;178
423.520;10611;79.000;70;71;79;87;102.000;140;178
423.560;10810;79.000;70;71;79;87;102.000;140;178
423.600;10585;79.000;70;71;79;87;102.000;149;50
423.640;10526;79.000;70;71;79;87;102.000;149;50
423.680;10541;79.000;70;71;79;87;102.000;149;50
423.720;10623;79.000;70;71;79;87;102.000;147;29
423.760;10582;79.000;70;71;79;87;102.000;147;29
423.800;10611;79.000;70;71;79;87;102.000;142;71
423.840;10645;79.000;71;71;79;87;102.000;142;71
423.880;10642;79.000;71;71;79;87;102.000;142;71
423.920;10803;79.000;71;71;79;87;102.000;147;51
423.960;10944;79.000;70;71;79;87;102.000;147;51
424.000;11041;79.000;70;71;79;87;102.000;151;144
424.040;10972;79.000;70;71;79;87;102.000;151;144
424.080;10857;79.000;70;71;79;87;102.000;151;144
424.120;10861;79.000;70;71;79;87;102.000;151;128
424.160;11312;79.000;71;71;79;87;102.000;151;128
424.200;11741;79.000;71;71;79;87;102.000;156;144
424.240;11773;79.000;71;71;79;87;102.000;156;144
424.280;11650;79.000;71;71;79;87;102.000;156;144
424.320;11596;79.000;71;71;79;87;102.000;163;178
424.360;11632;79.000;70;71;79;87;102.000;163;178
424.400;11587;79.000;70;71;79;87;102.000;163;178
424.440;11437;79.000;70;71;79;87;102.000;156;178
424.480;11189;79.000;70;71;79;87;102.000;156;178
424.520;11049;79.000;70;71;79;87;102.000;153;144
424.560;11290;79.000;71;71;79;87;102.000;153;144
424.600;11542;79.000;71;71;79;87;102.000;153;144
424.640;11520;79.000;70;71;79;87;102.000;163;128
424.680;11516;79.000;70;71;79;87;102.000;163;128
424.720;11627;79.000;70;71;79;87;102.000;158;16
424.760;11797;79.000;71;71;79;87;102.000;158;16
424.800;11769;79.000;71;71;79;87;102.000;158;16
424.840;11664;79.000;71;71;79;88;102.000;153;16
424.880;11013;79.000;71;71;79;88;102.000;153;16
424.920;10993;79.000;71;71;79;88;103.000;149;92
424.960;10905;79.000;70;71;79;87;103.000;149;92
425.000;10288;79.000;70;71;79;87;102.000;149;92
425.040;10094;79.000;71;71;79;87;102.000;142;114
425.080;9878;79.000;71;71;79;87;103.000;142;114
425.120;10135;79.000;71;71;79;87;102.000;133;114
425.160;10409;79.000;70;71;79;87;103.000;133;114
425.200;10138;79.000;70;71;79;87;103.000;133;114
425.240;10259;79.000;70;71;79;87;103.000;144;114
425.280;10121;80.000;70;71;79;87;103.000;144;114
425.320;10238;79.000;70;71;79;87;103.000;131;2
425.360;10323;79.000;70;71;79;87;103.000;131;2
425.400;10204;79.000;70;71;79;87;103.000;131;2
425.440;10249;80.000;70;71;79;87;103.000;140;2
425.480;10391;80.000;70;71;79;87;103.000;140;2
425.520;10316;80.000;70;71;79;87;103.000;138;2
425.560;10118;80.000;70;71;79;87;103.000;138;2
425.600;9907;80.000;70;71;79;87;103.000;138;2
425.640;9816;79.000;71;71;79;87;103.000;140;2
425.680;9630;80.000;71;71;79;87;103.000;140;2
425.720;9410;80.000;71;71;79;87;103.000;140;2
425.760;9202;80.000;71;71;79;87;103.000;140;2
425.800;9174;80.000;71;71;79;87;103.000;140;2
425.840;9445;80.000;71;71;79;87;103.000;125;2
425.880;9593;80.000;71;71;79;87;103.000;125;2
425.920;9897;80.000;71;71;79;87;103.000;131;45
425.960;9914;80.000;70;71;79;87;103.000;131;45
426.000;9887;80.000;70;71;79;87;103.000;131;45
426.040;9749;80.000;70;71;79;87;103.000;142;45
426.080;9630;80.000;70;71;79;87;103.000;142;45
426.120;9721;80.000;70;71;79;87;103.000;136;16
426.160;9627;80.000;70;71;79;87;103.000;136;16
426.200;9499;80.000;70;71;79;87;103.000;136;16
426.240;9369;80.000;70;71;79;87;103.000;133;32
426.280;9407;80.000;70;71;79;87;103.000;133;32
426.320;9566;80.000;70;71;79;87;103.000;133;32
426.360;9578;80.000;70;71;79;87;103.000;131;64
426.400;9463;80.000;70;71;79;87;103.000;131;64
426.440;9140;80.000;71;71;79;87;103.000;129;79
426.480;9202;80.000;71;71;79;87;103.000;129;79
426.520;9313;80.000;71;71;79;87;103.000;129;79
426.560;9296;80.000;71;71;79;87;103.000;125;19
426.600;9401;80.000;71;71;79;87;103.000;125;19
426.640;9490;80.000;71;71;79;87;103.000;128;14
426.680;9484;80.000;71;71;79;87;103.000;128;14
426.720;9457;80.000;71;71;79;87;103.000;128;14
426.760;9331;80.000;70;71;79;87;103.000;123;14
426.800;9375;80.000;70;71;79;87;103.000;123;14
426.840;9377;80.000;71;71;79;87;103.000;126;16
426.880;9196;80.000;71;71;79;87;103.000;126;16
426.920;9110;80.000;71;71;79;87;103.000;126;16
426.960;9313;80.000;70;71;79;87;103.000;125;107
427.000;9264;80.000;70;71;79;87;103.000;125;107
427.040;9514;80.000;71;71;79;87;103.000;131;56
427.080;9319;80.000;71;71;79;87;103.000;131;56
427.120;9686;80.000;71;71;79;87;103.000;131;56
427.160;10657;80.000;70;71;79;88;103.000;123;128
427.200;11037;80.000;70;71;79;88;103.000;123;128
427.240;11111;80.000;70;71;79;88;103.000;156;144
427.280;11265;80.000;70;71;79;88;103.000;156;144
427.320;11578;80.000;70;71;79;88;103.000;156;144
427.360;11783;80.000;70;71;79;88;103.000;156;200
427.400;11834;80.000;70;71;79;88;103.000;156;200
427.440;11952;80.000;70;71;79;88;103.000;156;198
427.480;11985;80.000;70;71;79;88;103.000;156;198
427.520;12009;80.000;70;71;79;88;103.000;156;198
427.560;12121;80.000;70;71;79;88;103.000;172;16
427.600;12106;80.000;70;71;79;88;103.000;172;16
427.640;11995;80.000;71;71;79;88;103.000;175;178
427.680;11664;80.000;71;71;79;88;103.000;175;178
427.720;11189;80.000;71;71;79;88;103.000;175;178
427.760;11463;80.000;70;71;79;88;103.000;153;16
427.800;11848;80.000;70;71;79;88;103.000;153;16
427.840;12053;80.000;71;71;79;87;103.000;166;136
427.880;11942;80.000;71;71;79;87;103.000;166;136
427.920;11933;80.000;71;71;79;87;103.000;166;136
427.960;12053;80.000;71;71;79;88;103.000;163;138
428.000;12190;80.000;71;71;79;88;103.000;163;138
428.040;12274;80.000;71;71;79;88;103.000;163;136
428.080;12391;80.000;71;71;79;88;103.000;163;136
428.120;12631;80.000;71;71;79;88;103.000;163;136
428.160;12831;80.000;70;71;79;88;103.000;175;244
428.200;12925;80.000;70;71;79;88;103.000;175;244
428.240;12870;80.000;70;71;79;88;103.000;178;107
428.280;11918;80.000;70;71;79;88;103.000;178;107
428.320;11202;80.000;70;71;79;88;103.000;178;107
428.360;9727;80.000;70;71;79;88;103.000;158;107
428.400;9213;80.000;70;71;79;88;103.000;158;107
428.440;9236;80.000;71;71;79;88;103.000;158;107
428.480;10359;80.000;71;71;79;88;103.000;123;169
428.520;10405;80.000;71;71;79;88;103.000;123;169
428.560;9829;80.000;71;71;79;88;103.000;149;49
428.600;9557;80.000;71;71;79;88;103.000;149;49
428.640;9313;80.000;70;71;79;88;103.000;149;49
428.680;9126;80.000;70;71;79;88;103.000;131;15
428.720;8957;80.000;70;71;79;88;103.000;131;15
428.760;9174;80.000;70;71;79;88;103.000;133;56
428.800;9322;80.000;70;71;79;88;103.000;133;56
428.840;9603;80.000;71;71;79;88;103.000;133;56
428.880;10567;80.000;71;71;79;88;103.000;131;181
428.920;10952;80.000;71;71;79;88;103.000;131;181
428.960;11139;80.000;71;71;79;88;103.000;156;144
429.000;10842;80.000;71;71;79;88;103.000;156;144
429.040;10563;80.000;70;71;79;88;103.000;156;144
429.080;10574;80.000;70;71;79;88;103.000;147;128
429.120;10760;80.000;70;71;79;88;103.000;147;128
429.160;10921;80.000;70;71;79;88;103.000;153;160
429.200;11001;80.000;70;71;79;88;103.000;153;160
429.240;10834;80.000;70;71;79;88;103.000;153;160
429.280;10718;80.000;70;71;79;88;103.000;149;114
429.320;10869;80.000;70;71;79;88;103.000;149;114
429.360;10972;80.000;71;71;79;88;103.000;149;136
429.400;10993;80.000;71;71;79;88;103.000;149;136
429.440;10803;80.000;71;71;79;88;103.000;149;136
429.480;10496;80.000;71;71;79;88;103.000;151;128
429.520;10369;80.000;71;71;79;88;103.000;151;128
429.560;10438;80.000;70;71;79;88;103.000;129;128
429.600;10649;80.000;70;71;79;88;103.000;129;128
429.640;10660;80.000;71;71;79;88;103.000;129;128
429.680;10695;80.000;71;71;79;88;103.000;147;144
429.720;10944;80.000;71;71;79;88;103.000;147;144
429.760;11511;80.000;71;71;79;88;103.000;151;144
429.800;11333;80.000;71;71;79;88;103.000;151;144
429.840;11231;80.000;71;71;79;88;103.000;151;144
429.880;11329;80.000;71;71;79;88;103.000;147;94
429.920;11485;80.000;71;71;79;88;103.000;147;94
429.960;11398;80.000;71;71;79;88;103.000;161;16
430.000;11538;80.000;71;71;79;88;103.000;161;16
430.040;11551;80.000;71;71;79;88;103.000;161;16
430.080;11659;80.000;71;71;79;88;103.000;156;178
430.120;11732;80.000;71;71;79;88;103.000;156;178
430.160;11857;80.000;71;71;80;88;103.000;158;133
430.200;11942;80.000;71;71;80;88;103.000;158;133
430.240;11867;80.000;71;71;80;88;103.000;158;133
430.280;11933;80.000;71;71;79;88;103.000;158;16
430.320;12096;80.000;71;71;79;88;103.000;158;16
430.360;12121;80.000;71;71;79;88;103.000;158;16
430.400;11933;80.000;71;71;79;88;103.000;166;16
430.440;11834;80.000;71;71;79;88;103.000;166;16
430.480;11862;80.000;71;71;79;88;103.000;156;178
430.520;11909;80.000;71;71;79;88;103.000;156;178
430.560;11881;80.000;71;71;80;88;103.000;156;178
430.600;11829;80.000;71;71;80;88;103.000;161;16
430.640;11928;80.000;71;71;80;88;103.000;161;16
430.680;12043;80.000;71;71;79;88;103.000;163;136
430.720;12111;80.000;71;71;79;88;103.000;163;136
430.760;12195;80.000;71;71;80;88;103.000;163;136
430.800;12264;80.000;71;71;80;88;103.000;163;144
430.840;12300;80.000;71;71;80;88;103.000;163;144
430.880;12355;80.000;71;71;79;88;103.000;161;178
430.920;12417;80.000;71;71;79;88;103.000;161;178
430.960;12484;80.000;71;71;80;88;103.000;161;178
431.000;12568;80.000;71;71;80;88;103.000;169;198
431.040;12636;80.000;71;71;80;88;103.000;169;198
431.080;12599;80.000;71;71;79;88;103.000;172;16
431.120;12249;80.000;71;71;79;88;103.000;172;16
431.160;11476;80.000;71;71;80;88;103.000;172;16
431.200;11074;80.000;71;71;80;88;103.000;149;56
431.240;11185;80.000;71;71;80;88;103.000;149;56
431.280;11329;80.000;71;71;79;88;103.000;149;23
431.320;11450;80.000;71;71;79;88;103.000;149;23
431.360;11485;80.000;71;71;80;88;103.000;149;23
431.400;11538;80.000;71;71;80;88;103.000;156;23
431.440;11131;80.000;71;71;80;88;104.000;156;23
431.480;11119;80.000;71;71;79;88;103.000;156;23
431.520;11219;80.000;71;71;79;88;104.000;156;23
431.560;11282;80.000;71;71;80;88;104.000;156;23
431.600;11295;80.000;71;71;80;88;103.000;149;196
431.640;11049;80.000;71;71;80;88;104.000;149;196
431.680;10803;80.000;71;71;80;88;104.000;147;75
431.720;10555;80.000;71;71;80;88;104.000;147;75
431.760;10319;80.000;71;71;79;88;104.000;147;75
431.800;10013;80.000;71;71;79;88;104.000;135;75
431.840;9765;80.000;71;71;79;88;104.000;135;75
431.880;9600;80.000;71;71;79;88;104.000;131;75
431.920;9442;80.000;71;71;79;88;104.000;131;75
431.960;9256;80.000;71;71;80;88;104.000;131;75
432.000;9090;80.000;71;71;80;88;104.000;125;75
432.040;9036;80.000;71;71;80;88;104.000;125;75
432.080;9088;80.000;71;71;79;88;104.000;119;75
432.120;8979;80.000;71;71;79;88;104.000;119;75
432.160;9030;80.000;71;71;80;88;104.000;119;75
432.200;9560;80.000;71;71;80;88;104.000;114;75
432.240;9920;80.000;71;71;80;88;104.000;114;75
432.280;9887;80.000;71;71;79;88;104.000;135;47
432.320;10056;80.000;71;71;79;88;104.000;135;47
432.360;10013;80.000;71;72;79;88;104.000;135;47
432.400;10228;80.000;71;72;79;88;104.000;136;88
432.440;10249;80.000;71;72;79;88;104.000;136;88
432.480;9852;80.000;71;71;79;88;104.000;136;88
432.520;9878;80.000;71;71;79;88;104.000;131;47
432.560;9990;80.000;71;71;80;88;104.000;131;47
432.600;10135;80.000;71;71;80;88;104.000;135;16
432.640;10582;80.000;71;71;80;88;104.000;135;16
432.680;11185;80.000;71;72;80;88;104.000;135;16
432.720;11773;80.000;71;72;80;88;104.000;138;16
432.760;12033;80.000;71;72;80;88;104.000;138;16
432.800;11614;80.000;71;72;80;88;104.000;163;136
432.840;11623;80.000;71;72;80;88;104.000;163;136
432.880;11746;80.000;71;72;80;88;104.000;163;136
432.920;11402;80.000;71;72;80;88;104.000;156;16
432.960;11393;80.000;71;72;80;88;104.000;156;16
433.000;11467;80.000;71;72;80;88;104.000;158;128
433.040;11210;80.000;71;72;80;88;104.000;158;128
433.080;10944;80.000;71;72;80;88;104.000;158;128
433.120;10964;80.000;71;72;80;88;104.000;151;121
433.160;10741;80.000;71;72;80;88;104.000;151;121
433.200;10097;80.000;71;72;80;88;104.000;144;77
433.240;9124;80.000;71;72;80;88;104.000;144;77
433.280;9416;80.000;71;72;80;88;104.000;144;77
433.320;9386;80.000;71;72;80;88;104.000;119;18
433.360;9041;80.000;71;72;80;88;104.000;119;18
433.400;9282;80.000;71;72;80;88;104.000;116;44
433.440;9633;80.000;71;72;80;88;104.000;116;44
433.480;10013;80.000;71;71;80;88;104.000;116;44
433.520;10344;80.000;71;71;80;88;104.000;133;44
433.560;10634;80.000;71;72;80;88;104.000;133;44
433.600;10493;80.000;71;72;80;88;104.000;142;44
433.640;10467;80.000;71;72;80;88;104.000;142;44
433.680;10145;80.000;71;71;80;88;104.000;142;44
433.720;9759;80.000;71;71;80;88;104.000;144;44
433.760;9603;80.000;71;71;80;88;104.000;144;44
433.800;9532;80.000;71;71;80;88;104.000;131;44
433.840;9448;80.000;71;71;80;88;104.000;131;44
433.880;9287;80.000;71;72;80;88;104.000;131;44
433.920;9115;80.000;71;72;80;88;104.000;126;44
433.960;9036;80.000;71;71;80;88;104.000;126;44
434.000;8947;80.000;71;71;80;88;104.000;121;44
434.040;8833;80.000;71;71;80;88;104.000;121;44
434.080;8680;80.000;71;72;80;88;104.000;121;44
434.120;8650;80.000;71;72;80;88;104.000;125;22
434.160;8715;80.000;71;71;80;88;104.000;125;22
434.200;8736;80.000;71;71;80;88;104.000;119;58
434.240;8695;80.000;71;71;80;88;104.000;119;58
434.280;8635;80.000;71;72;80;88;104.000;119;58
434.320;8635;80.000;71;72;80;88;104.000;119;19
434.360;8498;80.000;71;71;80;88;104.000;119;19
434.400;8467;80.000;71;71;80;88;104.000;119;19
434.440;8426;80.000;71;71;80;88;104.000;116;18
434.480;8386;80.000;71;72;80;88;104.000;116;18
434.520;8547;80.000;71;72;80;88;104.000;113;136
434.560;8564;80.000;71;72;80;89;104.000;113;136
434.600;8598;80.000;71;72;80;89;104.000;113;136
434.640;8598;80.000;71;72;80;89;104.000;116;16
434.680;8623;80.000;71;71;80;88;104.000;116;16
434.720;8815;80.000;71;71;80;88;104.000;111;47
434.760;8815;80.000;71;71;80;89;104.000;111;47
434.800;9290;80.000;71;71;80;89;104.000;111;47
434.840;8931;80.000;71;71;80;89;104.000;121;62
434.880;8486;80.000;71;71;80;88;104.000;121;62
434.920;8219;80.000;71;71;80;88;104.000;120;62
434.960;8190;80.000;71;71;80;88;104.000;120;62
435.000;8092;80.000;71;71;80;88;104.000;120;62
435.040;8019;80.000;71;71;80;88;104.000;108;62
435.080;7959;80.000;71;71;80;88;104.000;108;62
435.120;7839;80.000;71;71;80;88;104.000;105;62
435.160;7706;80.000;71;71;80;88;104.000;105;62
435.200;7716;80.000;71;71;80;88;104.000;105;62
435.240;7869;80.000;71;71;80;88;104.000;106;18
435.280;7915;80.000;71;71;80;88;104.000;106;18
435.320;7776;80.000;71;71;80;88;104.000;103;16
435.360;7651;80.000;71;71;80;88;104.000;103;16
435.400;7645;80.000;71;71;80;88;104.000;103;16
435.440;7704;80.000;71;71;80;88;104.000;103;126
435.480;7919;80.000;71;71;80;88;104.000;103;126
435.520;8042;80.000;71;71;80;88;104.000;105;136
435.560;7841;80.000;71;71;80;88;104.000;105;136
435.600;7479;80.000;71;71;80;88;104.000;105;136
435.640;7568;80.000;71;71;80;88;104.000;102;21
435.680;8112;80.000;71;71;80;88;104.000;102;21
435.720;8603;80.000;71;71;80;88;104.000;99;38
435.760;8782;80.000;71;71;80;88;104.000;99;38
435.800;8554;80.000;71;71;80;88;104.000;99;38
435.840;8094;80.000;71;71;80;88;104.000;114;92
435.880;7696;80.000;71;71;80;88;104.000;114;92
435.920;7564;80.000;71;71;80;88;104.000;107;5
435.960;7934;80.000;71;71;80;88;104.000;107;5
436.000;8275;80.000;71;71;80;88;104.000;107;5
436.040;8370;80.000;71;71;80;88;104.000;106;47
436.080;8090;80.000;71;71;80;88;104.000;106;47
436.120;7926;81.000;71;71;80;88;104.000;107;136
436.160;8034;80.000;71;71;80;88;104.000;107;136
436.200;8060;80.000;71;71;80;88;104.000;107;136
436.240;8192;80.000;71;71;80;88;104.000;109;47
436.280;8060;80.000;71;71;80;88;104.000;109;47
436.320;8036;80.000;71;71;80;88;104.000;107;47
436.360;8079;80.000;71;71;80;88;104.000;107;47
436.400;8163;80.000;71;71;80;88;104.000;107;47
436.440;8328;81.000;71;71;80;88;104.000;102;47
436.480;8450;81.000;71;71;80;88;104.000;102;47
436.520;8675;81.000;71;71;80;88;104.000;102;47
436.560;8690;80.000;71;71;80;88;104.000;116;16
436.600;8593;80.000;71;71;80;88;104.000;116;16
436.640;8405;80.000;71;71;80;88;104.000;112;56
436.680;8225;81.000;71;71;80;88;104.000;112;56
436.720;8152;81.000;71;71;80;88;104.000;112;56
436.760;8183;81.000;71;71;80;88;104.000;112;47
436.800;8312;80.000;71;71;80;88;104.000;112;47
436.840;8351;81.000;71;71;80;88;104.000;111;56
436.880;8386;81.000;71;71;80;89;104.000;111;56
436.920;8287;80.000;71;71;80;89;104.000;111;56
436.960;8221;81.000;71;71;80;88;104.000;112;29
437.000;8225;81.000;71;71;80;88;104.000;112;29
437.040;8167;81.000;71;71;80;88;104.000;104;136
437.080;8303;81.000;71;71;80;88;104.000;104;136
437.120;8476;81.000;71;71;80;88;104.000;104;136
437.160;8417;81.000;71;71;80;88;104.000;108;21
437.200;8481;81.000;71;71;80;88;104.000;108;21
437.240;8836;81.000;71;71;80;88;104.000;119;29
437.280;9118;81.000;71;71;80;89;104.000;119;29
437.320;9233;81.000;71;71;80;89;104.000;119;29
437.360;9121;81.000;71;71;80;89;104.000;121;56
437.400;9099;81.000;71;71;80;89;104.000;121;56
437.440;9171;81.000;71;71;80;89;104.000;121;149
437.480;8700;81.000;72;71;80;89;104.000;121;149
437.520;8239;81.000;72;71;80;89;104.000;121;149
437.560;8055;81.000;71;71;80;89;104.000;113;21
437.600;7722;81.000;71;71;80;89;104.000;113;21
437.640;7420;81.000;71;71;80;89;104.000;107;37
437.680;7302;81.000;71;71;80;89;104.000;107;37
437.720;7055;81.000;71;71;80;89;104.000;107;37
437.760;7004;81.000;71;71;80;89;104.000;102;37
437.800;6978;81.000;71;71;80;89;104.000;102;37
437.840;7020;81.000;71;71;80;89;104.000;95;37
437.880;7434;81.000;71;71;80;89;104.000;95;37
437.920;7593;81.000;71;71;80;89;104.000;95;37
437.960;7723;81.000;71;71;80;89;104.000;92;2
438.000;7710;81.000;71;71;80;89;104.000;92;2
438.040;8241;81.000;71;71;80;89;104.000;100;39
438.080;8766;81.000;71;72;81;89;104.000;100;39
438.120;8984;81.000;71;72;81;89;104.000;100;39
438.160;9548;81.000;71;72;81;89;104.000;112;156
438.200;9658;81.000;71;72;81;89;104.000;112;156
438.240;9743;81.000;71;72;81;89;104.000;125;46
438.280;9686;81.000;71;72;80;89;104.000;125;46
438.320;9596;81.000;71;72;80;89;104.000;125;46
438.360;9590;81.000;71;72;81;89;105.000;128;21
438.400;9643;81.000;71;72;81;89;105.000;128;21
438.440;9803;81.000;71;72;81;89;105.000;128;21
438.480;10010;81.000;71;71;81;89;105.000;129;21
438.520;10211;81.000;71;71;81;89;105.000;129;21
438.560;10405;81.000;71;72;81;89;105.000;136;101
